year,state,candidate_party,name,popular_vote_ct,popular_vote_pct,electoral_vote,source
1944,New Jersey,Socialist,Norman Thomas,3358,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=34&f=1&off=0&elect=0&minper=0
1944,New Mexico,Democrat,Franklin Roosevelt,81389,53.47,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=35&f=1&off=0&elect=0&minper=0
1944,New Mexico,Republican,Thomas Dewey,70688,46.44,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=35&f=1&off=0&elect=0&minper=0
1944,New Mexico,Prohibition,Claude Watson,148,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=35&f=1&off=0&elect=0&minper=0
1944,New York,Democrat,Franklin Roosevelt,3304238,52.31,47 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=36&f=1&off=0&elect=0&minper=0
1944,New York,Republican,Thomas Dewey,2987647,47.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=36&f=1&off=0&elect=0&minper=0
1944,New York,Industrial Gov't,Edward Teichert,14352,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=36&f=1&off=0&elect=0&minper=0
1944,New York,Socialist,Norman Thomas,10553,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=36&f=1&off=0&elect=0&minper=0
1944,New York,-,Write-ins,27,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=36&f=1&off=0&elect=0&minper=0
1944,North Carolina,Democrat,Franklin Roosevelt,527399,66.71,14 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=37&f=1&off=0&elect=0&minper=0
1944,North Carolina,Republican,Thomas Dewey,263155,33.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=37&f=1&off=0&elect=0&minper=0
1944,North Dakota,Republican,Thomas Dewey,118535,53.84,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=38&f=1&off=0&elect=0&minper=0
1944,North Dakota,Democrat,Franklin Roosevelt,100144,45.48,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=38&f=1&off=0&elect=0&minper=0
1944,North Dakota,Socialist,Norman Thomas,943,0.43,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=38&f=1&off=0&elect=0&minper=0
1944,North Dakota,Prohibition,Claude Watson,549,0.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=38&f=1&off=0&elect=0&minper=0
1944,Ohio,Republican,Thomas Dewey,1582293,50.18,25 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=39&f=1&off=0&elect=0&minper=0
1944,Ohio,Democrat,Franklin Roosevelt,1570763,49.82,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=39&f=1&off=0&elect=0&minper=0
1944,Oklahoma,Democrat,Franklin Roosevelt,401549,55.57,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=40&f=1&off=0&elect=0&minper=0
1944,Oklahoma,Republican,Thomas Dewey,319424,44.20,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=40&f=1&off=0&elect=0&minper=0
1944,Oklahoma,Prohibition,Claude Watson,1663,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=40&f=1&off=0&elect=0&minper=0
1944,Oregon,Democrat,Franklin Roosevelt,248635,51.78,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=41&f=1&off=0&elect=0&minper=0
1944,Oregon,Republican,Thomas Dewey,225365,46.94,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=41&f=1&off=0&elect=0&minper=0
1944,Oregon,Independent,Norman Thomas,3785,0.79,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=41&f=1&off=0&elect=0&minper=0
1944,Oregon,Independent,Claude Watson,2362,0.49,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=41&f=1&off=0&elect=0&minper=0
1944,Pennsylvania,Democrat,Franklin Roosevelt,1940479,51.14,35 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=42&f=1&off=0&elect=0&minper=0
1944,Pennsylvania,Republican,Thomas Dewey,1835054,48.36,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=42&f=1&off=0&elect=0&minper=0
1944,Pennsylvania,Socialist,Norman Thomas,11721,0.31,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=42&f=1&off=0&elect=0&minper=0
1944,Pennsylvania,Prohibition,Claude Watson,5750,0.15,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=42&f=1&off=0&elect=0&minper=0
1944,Pennsylvania,Industrial Gov't,Edward Teichert,1789,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=42&f=1&off=0&elect=0&minper=0
1944,Rhode Island,Democrat,Franklin Roosevelt,175356,58.59,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=44&f=1&off=0&elect=0&minper=0
1944,Rhode Island,Republican,Thomas Dewey,123487,41.26,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=44&f=1&off=0&elect=0&minper=0
1944,Rhode Island,Nat'l Prohibition,Claude Watson,433,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=44&f=1&off=0&elect=0&minper=0
1944,South Carolina,Democrat,Franklin Roosevelt,90601,87.64,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=45&f=1&off=0&elect=0&minper=0
1944,South Carolina,Southern Dem.,No Candidate,7799,7.54,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=45&f=1&off=0&elect=0&minper=0
1944,South Carolina,Republican,Thomas Dewey,4610,4.46,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=45&f=1&off=0&elect=0&minper=0
1944,South Carolina,Prohibition,Claude Watson,365,0.35,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=45&f=1&off=0&elect=0&minper=0
1944,South Dakota,Republican,Thomas Dewey,135365,58.33,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=46&f=1&off=0&elect=0&minper=0
1944,South Dakota,Democrat,Franklin Roosevelt,96711,41.67,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=46&f=1&off=0&elect=0&minper=0
1944,Tennessee,Democrat,Franklin Roosevelt,308707,60.45,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=47&f=1&off=0&elect=0&minper=0
1944,Tennessee,Republican,Thomas Dewey,200311,39.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=47&f=1&off=0&elect=0&minper=0
1944,Tennessee,Prohibition,Claude Watson,882,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=47&f=1&off=0&elect=0&minper=0
1944,Tennessee,Socialist,Norman Thomas,792,0.16,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=47&f=1&off=0&elect=0&minper=0
1944,Texas,Democrat,Franklin Roosevelt,821605,71.42,23 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=48&f=1&off=0&elect=0&minper=0
1944,Texas,Republican,Thomas Dewey,191425,16.64,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=48&f=1&off=0&elect=0&minper=0
1944,Texas,Texas Regulars,No Candidate,135439,11.77,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=48&f=1&off=0&elect=0&minper=0
1944,Texas,Prohibition,Claude Watson,1017,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=48&f=1&off=0&elect=0&minper=0
1944,Texas,Socialist,Norman Thomas,594,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=48&f=1&off=0&elect=0&minper=0
1944,Texas,America First,Gerald Smith,251,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=48&f=1&off=0&elect=0&minper=0
1944,Utah,Democrat,Franklin Roosevelt,150088,60.44,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=49&f=1&off=0&elect=0&minper=0
1944,Utah,Republican,Thomas Dewey,97891,39.42,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=49&f=1&off=0&elect=0&minper=0
1944,Utah,Socialist,Norman Thomas,340,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=49&f=1&off=0&elect=0&minper=0
1944,Vermont,Republican,Thomas Dewey,71527,57.06,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=50&f=1&off=0&elect=0&minper=0
1944,Vermont,Democrat,Franklin Roosevelt,53820,42.93,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=50&f=1&off=0&elect=0&minper=0
1944,Vermont,-,Write-ins,14,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=50&f=1&off=0&elect=0&minper=0
1944,Virginia,Democrat,Franklin Roosevelt,242276,62.36,11 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=51&f=1&off=0&elect=0&minper=0
1944,Virginia,Republican,Thomas Dewey,145243,37.39,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=51&f=1&off=0&elect=0&minper=0
1944,Virginia,Prohibition,Claude Watson,459,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=51&f=1&off=0&elect=0&minper=0
1944,Virginia,Socialist,Norman Thomas,417,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=51&f=1&off=0&elect=0&minper=0
1944,Virginia,Socialist Labor,Edward Teichert,90,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=51&f=1&off=0&elect=0&minper=0
1944,Washington,Democrat,Franklin Roosevelt,486774,56.84,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=53&f=1&off=0&elect=0&minper=0
1944,Washington,Republican,Thomas Dewey,361689,42.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=53&f=1&off=0&elect=0&minper=0
1944,Washington,Socialist,Norman Thomas,3824,0.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=53&f=1&off=0&elect=0&minper=0
1944,Washington,Prohibition,Claude Watson,2396,0.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=53&f=1&off=0&elect=0&minper=0
1944,Washington,Socialist Labor,Edward Teichert,1645,0.19,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=53&f=1&off=0&elect=0&minper=0
1944,West Virginia,Democrat,Franklin Roosevelt,392777,54.89,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=54&f=1&off=0&elect=0&minper=0
1944,West Virginia,Republican,Thomas Dewey,322819,45.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=54&f=1&off=0&elect=0&minper=0
1944,Wisconsin,Republican,Thomas Dewey,674532,50.37,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=55&f=1&off=0&elect=0&minper=0
1944,Wisconsin,Democrat,Franklin Roosevelt,650413,48.57,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=55&f=1&off=0&elect=0&minper=0
1944,Wisconsin,Socialist,Norman Thomas,13205,0.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=55&f=1&off=0&elect=0&minper=0
1944,Wisconsin,Independent,Edward Teichert,1002,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=55&f=1&off=0&elect=0&minper=0
1944,Wyoming,Republican,Thomas Dewey,51921,51.23,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=56&f=1&off=0&elect=0&minper=0
1944,Wyoming,Democrat,Franklin Roosevelt,49419,48.77,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1944&fips=56&f=1&off=0&elect=0&minper=0
1940,Alabama,Democrat,Franklin Roosevelt,250726,85.22,11 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=1&f=1&off=0&elect=0&minper=0
1940,Alabama,Republican,Wendell Willkie,42184,14.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=1&f=1&off=0&elect=0&minper=0
1940,Alabama,Prohibition,Roger Babson,700,0.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=1&f=1&off=0&elect=0&minper=0
1940,Alabama,Communist,Earl Browder,509,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=1&f=1&off=0&elect=0&minper=0
1940,Alabama,Socialist,Norman Thomas,100,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=1&f=1&off=0&elect=0&minper=0
1940,Arizona,Democrat,Franklin Roosevelt,95267,63.49,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=4&f=1&off=0&elect=0&minper=0
1940,Arizona,Republican,Wendell Willkie,54030,36.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=4&f=1&off=0&elect=0&minper=0
1940,Arizona,Prohibition,Roger Babson,742,0.49,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=4&f=1&off=0&elect=0&minper=0
1940,Arkansas,Democrat,Franklin Roosevelt,158622,79.02,9 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=5&f=1&off=0&elect=0&minper=0
1940,Arkansas,Republican,Wendell Willkie,42121,20.98,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=5&f=1&off=0&elect=0&minper=0
1940,California,Democrat,Franklin Roosevelt,1877618,57.44,22 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=6&f=1&off=0&elect=0&minper=0
1940,California,Republican,Wendell Willkie,1351419,41.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=6&f=1&off=0&elect=0&minper=0
1940,California,Progressive,Norman Thomas,16506,0.50,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=6&f=1&off=0&elect=0&minper=0
1940,California,Communist,Earl Browder,13586,0.42,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=6&f=1&off=0&elect=0&minper=0
1940,California,Prohibition,Roger Babson,9400,0.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=6&f=1&off=0&elect=0&minper=0
1940,California,-,Write-ins,262,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=6&f=1&off=0&elect=0&minper=0
1940,Colorado,Republican,Wendell Willkie,279576,50.92,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=8&f=1&off=0&elect=0&minper=0
1940,Colorado,Democrat,Franklin Roosevelt,265554,48.37,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=8&f=1&off=0&elect=0&minper=0
1940,Colorado,Socialist,Norman Thomas,1899,0.35,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=8&f=1&off=0&elect=0&minper=0
1940,Colorado,Prohibition,Roger Babson,1597,0.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=8&f=1&off=0&elect=0&minper=0
1940,Colorado,Communist,Earl Browder,378,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=8&f=1&off=0&elect=0&minper=0
1940,Connecticut,Democrat,Franklin Roosevelt,417621,53.44,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=9&f=1&off=0&elect=0&minper=0
1940,Connecticut,Republican,Wendell Willkie,361819,46.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=9&f=1&off=0&elect=0&minper=0
1940,Connecticut,Communist,Earl Browder,1091,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=9&f=1&off=0&elect=0&minper=0
1940,Connecticut,Socialist Labor,John Aiken,971,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=9&f=1&off=0&elect=0&minper=0
1940,Delaware,Democrat,Franklin Roosevelt,74599,54.70,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=10&f=1&off=0&elect=0&minper=0
1940,Delaware,Republican,Wendell Willkie,61440,45.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=10&f=1&off=0&elect=0&minper=0
1940,Delaware,Prohibition,Roger Babson,220,0.16,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=10&f=1&off=0&elect=0&minper=0
1940,Delaware,Socialist,Norman Thomas,115,0.08,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=10&f=1&off=0&elect=0&minper=0
1940,Florida,Democrat,Franklin Roosevelt,359334,74.01,7 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=12&f=1&off=0&elect=0&minper=0
1940,Florida,Republican,Wendell Willkie,126158,25.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=12&f=1&off=0&elect=0&minper=0
1940,Geogia,Democrat,Franklin Roosevelt,265194,84.85,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=13&f=1&off=0&elect=0&minper=0
1940,Geogia,Republican,Wendell Willkie,46360,14.83,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=13&f=1&off=0&elect=0&minper=0
1940,Geogia,Prohibition,Roger Babson,983,0.31,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=13&f=1&off=0&elect=0&minper=0
1940,Geogia,Ind. Democrats,Write-ins,14,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=13&f=1&off=0&elect=0&minper=0
1940,Idaho,Democrat,Franklin Roosevelt,127842,54.36,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=16&f=1&off=0&elect=0&minper=0
1940,Idaho,Republican,Wendell Willkie,106553,45.31,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=16&f=1&off=0&elect=0&minper=0
1940,Idaho,Socialist,Norman Thomas,497,0.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=16&f=1&off=0&elect=0&minper=0
1940,Idaho,Communist,Earl Browder,276,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=16&f=1&off=0&elect=0&minper=0
1940,Illinois,Democrat,Franklin Roosevelt,2149934,50.97,29 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=17&f=1&off=0&elect=0&minper=0
1940,Illinois,Republican,Wendell Willkie,2047240,48.54,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=17&f=1&off=0&elect=0&minper=0
1940,Illinois,Socialist,Norman Thomas,10914,0.26,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=17&f=1&off=0&elect=0&minper=0
1940,Illinois,Prohibition,Roger Babson,9190,0.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=17&f=1&off=0&elect=0&minper=0
1940,Illinois,-,Write-ins,657,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=17&f=1&off=0&elect=0&minper=0
1940,Indiana,Republican,Wendell Willkie,899466,50.45,14 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=18&f=1&off=0&elect=0&minper=0
1940,Indiana,Democrat,Franklin Roosevelt,874063,49.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=18&f=1&off=0&elect=0&minper=0
1940,Indiana,Prohibition,Roger Babson,6437,0.36,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=18&f=1&off=0&elect=0&minper=0
1940,Indiana,Socialist,Norman Thomas,2075,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=18&f=1&off=0&elect=0&minper=0
1940,Indiana,Socialist Labor,John Aiken,706,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=18&f=1&off=0&elect=0&minper=0
1940,Iowa,Republican,Wendell Willkie,632370,52.03,11 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=19&f=1&off=0&elect=0&minper=0
1940,Iowa,Democrat,Franklin Roosevelt,578800,47.62,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=19&f=1&off=0&elect=0&minper=0
1940,Iowa,Prohibition,Roger Babson,2284,0.19,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=19&f=1&off=0&elect=0&minper=0
1940,Iowa,Communist,Earl Browder,1524,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=19&f=1&off=0&elect=0&minper=0
1940,Iowa,Socialist Labor,John Aiken,452,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=19&f=1&off=0&elect=0&minper=0
1940,Kansas,Republican,Wendell Willkie,489169,56.86,9 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=20&f=1&off=0&elect=0&minper=0
1940,Kansas,Democrat,Franklin Roosevelt,364725,42.40,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=20&f=1&off=0&elect=0&minper=0
1940,Kansas,Prohibition,Roger Babson,4056,0.47,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=20&f=1&off=0&elect=0&minper=0
1940,Kansas,Socialist,Norman Thomas,2347,0.27,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=20&f=1&off=0&elect=0&minper=0
1940,Kentucky,Democrat,Franklin Roosevelt,557322,57.45,11 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=21&f=1&off=0&elect=0&minper=0
1940,Kentucky,Republican,Wendell Willkie,410384,42.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=21&f=1&off=0&elect=0&minper=0
1940,Kentucky,Prohibition,Roger Babson,1443,0.15,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=21&f=1&off=0&elect=0&minper=0
1940,Kentucky,Socialist,Norman Thomas,1014,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=21&f=1&off=0&elect=0&minper=0
1940,Louisiana,Democrat,Franklin Roosevelt,319751,85.88,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=22&f=1&off=0&elect=0&minper=0
1940,Louisiana,Republican,Wendell Willkie,52446,14.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=22&f=1&off=0&elect=0&minper=0
1940,Louisiana,Independent,Write-ins,108,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=22&f=1&off=0&elect=0&minper=0
1940,Maine,Republican,Wendell Willkie,163951,51.10,5 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=23&f=1&off=0&elect=0&minper=0
1940,Maine,Democrat,Franklin Roosevelt,156478,48.77,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=23&f=1&off=0&elect=0&minper=0
1940,Maine,Communist,Earl Browder,411,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=23&f=1&off=0&elect=0&minper=0
1940,Maryland,Democrat,Franklin Roosevelt,384546,58.25,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=24&f=1&off=0&elect=0&minper=0
1940,Maryland,Republican,Wendell Willkie,269534,40.83,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=24&f=1&off=0&elect=0&minper=0
1940,Maryland,Socialist,Norman Thomas,4093,0.62,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=24&f=1&off=0&elect=0&minper=0
1940,Maryland,Communist,Earl Browder,1274,0.19,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=24&f=1&off=0&elect=0&minper=0
1940,Maryland,Labor Party MD,John Aiken,657,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1940&fips=24&f=1&off=0&elect=0&minper=0
